# entity id	tokens	
11250	2 14019 392 634 3
11251	2 13319 196 244 3
11252	2 14020 634 3
11253	2 14021 9176 3
11254	2 6356 14022 3
11255	2 14023 3
11256	2 2848 8 6 7 63 45 3
11257	2 14024 14025 14026 11711 3
11258	2 701 4 1668 3
11259	2 870 11 3764 164 7007 14027 14028 3
11260	2 14029 14030 3
11261	2 14031 66 1732 3
11262	2 348 14032 2904 3
11263	2 815 944 3
11264	2 14033 3
11265	2 318 14034 3
11266	2 10272 2856 3
11267	2 8322 66 1185 3
11268	2 1320 14035 3
11269	2 14036 175 60 118 3
11270	2 2205 10970 26 224 73 3
11271	2 5 846 2422 3
11272	2 14037 384 14038 3
11273	2 14039 3
11274	2 541 14040 14041 3
11275	2 182 14042 3
11276	2 14043 3
11277	2 14044 1214 3
11278	2 1519 610 3
11279	2 14045 14046 1301 3
11280	2 708 10651 96 3
11281	2 14047 14048 14049 3
11282	2 14051 26 224 3
11283	2 1871 66 466 3
11284	2 14052 14053 3
11285	2 2296 86 6365 11 14054 3
11286	2 14055 3
11287	2 1702 8552 3
11288	2 12229 66 466 3
11289	2 715 423 66 2209 3
11290	2 70 14057 3
11291	2 14058 3
11292	2 14059 3
11293	2 13066 19 182 3
11294	2 86 4 14060 634 3
11295	2 14061 66 466 3
11296	2 1415 9039 3
11297	2 73 4 11445 3
11298	2 14062 14063 3
11299	2 13362 66 9525 3
11300	2 11472 10019 3
11301	2 182 14064 3
11302	2 9919 14065 244 121 14066 14067 14068 3
11303	2 26 169 86 3
11304	2 11198 4027 3
11305	2 3622 14069 3
11306	2 14070 3
11307	2 8372 1329 66 210 3
11308	2 5 9874 3
11309	2 14071 3
11310	2 14072 3
11311	2 308 14073 3
11312	2 11642 4 14074 14075 3
11313	2 1176 14076 4076 14077 3
11314	2 12190 14078 3
11315	2 2330 14079 3
11316	2 14080 1185 3
11317	2 14081 66 1185 3
11318	2 14082 3
11319	2 14083 12247 3
11320	2 2321 14084 14085 12248 3
11321	2 9477 14086 3
11322	2 8457 14087 14088 8531 3
11323	2 14089 3
11324	2 2425 134 3
11325	2 14090 86 8475 3
11326	2 525 5248 3
11327	2 541 8459 3
11328	2 1826 66 2777 3
11329	2 5 1213 922 3582 207 3
11330	2 14091 66 1438 3
11331	2 4873 14092 3
11332	2 10320 1731 3
11333	2 14093 3
11334	2 14094 86 1581 3
11335	2 86 4 14095 210 3
11336	2 14096 66 14097 19 23 3
11337	2 2769 14099 3
11338	2 14100 553 3
11339	2 4996 14101 11717 3088 3
11340	2 14102 3
11341	2 2294 4077 3
11342	2 13415 175 60 118 3
11343	2 1932 66 1627 3
11344	2 1271 1187 1326 1504 8 3
11345	2 86 4 14104 3
11346	2 14105 66 1817 3
11347	2 6261 901 3
11348	2 14106 3
11349	2 2882 9898 3
11350	2 2476 14107 3
11351	2 14108 3
11352	2 27 4121 3
11353	2 10312 14109 14110 3
11354	2 8718 2095 3
11355	2 14111 3
11356	2 304 6 1624 13738 14112 14113 3
11357	2 213 14114 3
11358	2 7489 3015 906 1046 3
11359	2 8976 3415 3
11360	2 14115 3
11361	2 558 14116 3
11362	2 5 935 3619 3
11363	2 14117 244 2711 3
11364	2 387 14119 3
11365	2 182 14120 3
11366	2 14121 60 118 3
11367	2 14122 5848 3
11368	2 14123 3
11369	2 14124 3
11370	2 5248 14125 702 3
11371	2 5893 2847 36 686 3
11372	2 11236 14127 60 3
11373	2 19 456 1046 3
11374	2 12168 14128 3
11375	2 14129 405 3
11376	2 14130 3
11377	2 14131 3
11378	2 14132 4367 3
11379	2 150 14133 4803 1522 3
11380	2 186 14134 175 60 118 3
11381	2 19 23 287 4 5320 26 4883 2335 695 3
11382	2 86 4 14135 1012 3
11383	2 5466 66 466 3
11384	2 14136 3
11385	2 14137 14138 3
11386	2 144 14139 3
11387	2 151 5924 3
11388	2 11218 86 3
11389	2 7509 512 3
11390	2 14141 845 3
11391	2 14142 252 3
11392	2 182 14143 226 3
11393	2 14144 1532 532 3
11394	2 14145 603 3
11395	2 2951 401 3
11396	2 558 6640 3
11397	2 14146 10970 635 3
11398	2 473 313 14147 3
11399	2 14148 3
11400	2 14149 8725 3
11401	2 7022 14150 3
11402	2 1059 232 3
11403	2 10124 66 1732 3
11404	2 14151 11785 3
11405	2 533 14152 3
11406	2 14153 2091 3
11407	2 14155 12690 60 118 3
11408	2 14156 3
11409	2 14157 3
11410	2 14158 14159 3
11411	2 14160 111 3
11412	2 14161 14162 3
11413	2 14163 5272 3
11414	2 14164 6387 3
11415	2 34 14165 3
11416	2 169 654 3
11417	2 244 7483 14166 3
11418	2 9196 14167 3
11419	2 830 674 925 24 3
11420	2 14168 466 1082 3
11421	2 656 591 14169 3
11422	2 14170 3
11423	2 14171 14172 643 3
11424	2 14173 121 308 11562 3
11425	2 322 14174 3
11426	2 14175 14176 3
11427	2 14177 244 14178 14179 3
11428	2 12352 11514 3
11429	2 14180 14181 3
11430	2 1119 14182 3
11431	2 14183 14184 3
11432	2 14185 3
11433	2 495 1163 582 3
11434	2 14186 3
11435	2 137 4 11245 66 1832 3
11436	2 14187 14188 3
11437	2 14189 244 3164 14190 3
11438	2 14191 14192 3
11439	2 274 14193 3
11440	2 73 4 8540 218 2494 3
11441	2 14194 3935 3
11442	2 14195 7547 3
11443	2 426 14196 3
11444	2 14197 14198 3
11445	2 14199 943 3
11446	2 14200 196 244 3
11447	2 1321 188 3
11448	2 182 14201 3
11449	2 4283 9922 3
11450	2 3442 4 10 14202 3
11451	2 14203 3
11452	2 2826 14204 3
11453	2 14205 194 14206 3
11454	2 14207 3
11455	2 26 8373 4436 3
11456	2 1970 14208 3
11457	2 10579 347 984 3
11458	2 9337 14209 226 3
11459	2 73 11 86 4 14210 14211 3
11460	2 557 4 195 3
11461	2 1309 988 3
11462	2 8774 14212 2032 1082 3
11463	2 14213 14214 14215 3
11464	2 910 72 96 3
11465	2 14216 3
11466	2 11245 66 5757 3
11467	2 875 10379 3
11468	2 182 14217 14218 3
11469	2 1184 14219 196 3
11470	2 7998 541 3
11471	2 380 397 2220 1015 3
11472	2 14220 3
11473	2 12068 14221 3
11474	2 14222 3
11475	2 14223 12900 3
11476	2 244 121 11577 6001 121 1085 3
11477	2 14224 3
11478	2 1376 73 143 1392 576 118 3
11479	2 14225 14226 3
11480	2 472 1109 4 2440 635 3
11481	2 14227 3
11482	2 14228 903 3
11483	2 14229 14230 3
11484	2 14231 232 3
11485	2 11057 3
11486	2 14232 3
11487	2 14233 3974 3
11488	2 6321 12606 3
11489	2 14234 58 169 3
11490	2 11321 226 14235 3
11491	2 244 3164 14236 3
11492	2 14237 3
11493	2 14238 1186 2952 3
11494	2 14239 3
11495	2 1836 1335 3
11496	2 5894 14240 3
11497	2 14241 1043 3
11498	2 13539 1335 3
11499	2 14242 3
11500	2 14243 1720 14244 60 118 3
11501	2 14245 175 60 118 3
11502	2 14246 14247 2904 3
11503	2 2674 3622 3
11504	2 14248 19 112 3
11505	2 14249 1501 3
11506	2 14250 323 12926 3
11507	2 12633 8626 3
11508	2 3028 66 14251 3
11509	2 14252 501 3
11510	2 14253 14254 3
11511	2 30 4 5848 4 14255 5678 3
11512	2 369 66 9204 3
11513	2 14256 14257 14258 14259 3
11514	2 14260 14261 3
11515	2 14262 12585 3
11516	2 7109 4 14263 3
11517	2 14264 3
11518	2 3467 3415 3
11519	2 1700 14265 4160 3
11520	2 14266 14267 3
11521	2 14268 2036 3
11522	2 14269 3
11523	2 12119 14270 225 3
11524	2 14271 223 3
11525	2 925 66 635 3
11526	2 1113 14272 535 3
11527	2 14273 1211 3
11528	2 5892 66 1627 3
11529	2 11373 14274 14275 3
11530	2 13914 14276 4995 262 3
11531	2 1112 7391 542 493 3
11532	2 14277 7244 14278 3
11533	2 11906 14279 3
11534	2 14280 1982 3
11535	2 26 2045 3
11536	2 5323 14281 3
11537	2 5 387 1115 3
11538	2 14282 3677 3
11539	2 14283 3
11540	2 14284 411 4561 3
11541	2 369 9245 3
11542	2 11373 14285 3
11543	2 14286 2944 267 6017 14287 3
11544	2 14288 3
11545	2 14289 2334 3
11546	2 9626 86 3
11547	2 14290 3374 3
11548	2 14291 1862 576 1381 900 3
11549	2 5 14292 14293 3
11550	2 473 586 14294 14295 3
11551	2 468 14296 14297 501 1082 3
11552	2 5147 134 3
11553	2 5107 60 3
11554	2 14298 96 3
11555	2 12683 379 3
11556	2 14299 14300 3
11557	2 344 66 2902 3
11558	2 14301 14302 182 3
11559	2 14303 87 3
11560	2 14304 14305 3
11561	2 278 14306 3
11562	2 3165 3415 3
11563	2 14307 14308 3
11564	2 14309 14310 3
11565	2 5 891 10067 200 3
11566	2 14311 14312 3
11567	2 34 14313 3
11568	2 8457 10699 3
11569	2 14314 14315 3
11570	2 910 733 12700 3
11571	2 1046 3180 3
11572	2 6001 14316 121 10271 14317 741 3
11573	2 2270 2470 3
11574	2 3037 2752 5538 3
11575	2 1529 1122 14318 3
11576	2 14319 14320 3
11577	2 70 14321 3
11578	2 116 1397 8 6 22 1130 10058 3
11579	2 14322 2555 3
11580	2 14323 3
11581	2 14324 233 106 3
11582	2 14325 87 3
11583	2 10498 14326 3
11584	2 387 1853 3
11585	2 272 14327 3
11586	2 4295 60 3
11587	2 73 4 14328 3
11588	2 14329 10942 3
11589	2 4746 586 14330 4 444 14331 3
11590	2 14332 635 3
11591	2 14333 3
11592	2 14334 4151 3
11593	2 1051 1465 14335 3
11594	2 688 14336 3
11595	2 521 4 10507 4120 4 14337 14338 3
11596	2 683 14339 14340 3
11597	2 369 66 1896 3
11598	2 14341 6775 3
11599	2 14342 3
11600	2 14343 864 7108 9463 3
11601	2 12730 14344 3
11602	2 26 9654 5272 3
11603	2 1727 1353 3
11604	2 14345 3
11605	2 317 11321 555 14346 3
11606	2 14347 246 3
11607	2 8447 185 1214 3
11608	2 14348 4348 3
11609	2 14349 981 3
11610	2 14350 829 3
11611	2 11198 738 3
11612	2 219 525 14351 36 14352 3
11613	2 1744 3905 3
11614	2 1932 6813 3
11615	2 14353 3
11616	2 14354 14355 3
11617	2 14356 3
11618	2 14357 12159 3
11619	2 1072 3096 3
11620	2 14358 14359 1947 3
11621	2 10723 86 2204 3
11622	2 14360 14361 3
11623	2 633 698 7668 3
11624	2 547 14362 3
11625	2 5 13043 1046 3
11626	2 27 14363 3407 3
11627	2 12215 1404 10879 7600 73 3
11628	2 5966 14364 3
11629	2 14365 3
11630	2 14366 3
11631	2 14367 14368 3
11632	2 7869 14369 226 3
11633	2 1457 1456 4 10 2720 447 3
11634	2 181 639 3300 3
11635	2 14370 14371 3
11636	2 14372 7531 3
11637	2 14373 14374 3526 259 3
11638	2 14375 14376 3
11639	2 14377 14378 3
11640	2 3612 14379 3
11641	2 14380 14381 3
11642	2 3741 14382 3
11643	2 14383 3
11644	2 14384 3
11645	2 14385 3
11646	2 14386 143 232 3
11647	2 14387 86 3
11648	2 14388 19 112 3
11649	2 14389 3
11650	2 1457 7018 200 3
11651	2 1684 14390 12228 14391 3
11652	2 14392 1862 576 1381 900 3
11653	2 14393 2223 3
11654	2 14394 1104 3
11655	2 14395 3
11656	2 14396 1104 3
11657	2 14397 14398 541 3
11658	2 593 175 60 118 3
11659	2 14399 3
11660	2 4066 335 238 3
11661	2 282 14400 14401 3
11662	2 5731 14402 3
11663	2 14403 3
11664	2 1616 11914 11963 3
11665	2 14404 14405 502 3
11666	2 1173 14406 3
11667	2 12495 66 291 782 3
11668	2 14407 182 3
11669	2 705 2985 3
11670	2 14408 111 3
11671	2 14409 563 14410 1376 3
11672	2 14411 829 3
11673	2 14412 137 3
11674	2 14413 14414 3
11675	2 9821 943 984 3
11676	2 14415 14416 182 3
11677	2 14417 352 3
11678	2 323 3250 4436 3
11679	2 14418 6274 542 493 3
11680	2 14419 2036 3
11681	2 14420 829 3
11682	2 14421 3
11683	2 5 852 14422 3
11684	2 3186 644 3
11685	2 14423 5606 3
11686	2 14424 86 3
11687	2 144 8 6 7 677 1408 3
11688	2 10528 86 3
11689	2 14426 1732 3
11690	2 782 14427 541 3
11691	2 14428 3
11692	2 62 14429 3
11693	2 14430 742 280 3
11694	2 7 82 8 14431 36 14432 3
11695	2 14433 532 3
11696	2 14434 1939 3
11697	2 14435 14436 3
11698	2 6001 8494 14437 121 259 3
11699	2 503 2136 3
11700	2 8229 932 3
11701	2 14438 7599 3
11702	2 6029 466 2123 3
11703	2 14439 14440 3
11704	2 9817 738 3
11705	2 6391 4866 3
11706	2 14441 86 3
11707	2 697 14442 135 14443 232 3
11708	2 14444 14445 3
11709	2 14446 26 224 3
11710	2 14447 3
11711	2 34 14448 3
11712	2 182 14449 3
11713	2 14450 26 224 3
11714	2 4873 906 9899 6263 3
11715	2 86 4 14451 1012 3
11716	2 182 14452 14453 3
11717	2 1722 66 1732 3
11718	2 3676 105 3
11719	2 715 14454 2209 3
11720	2 14455 3
11721	2 2318 2541 14456 7133 3
11722	2 1881 66 2902 3
11723	2 14457 182 3
11724	2 436 14458 3
11725	2 58 14459 3
11726	2 723 14460 1485 3
11727	2 3824 4543 14461 3
11728	2 14462 3
11729	2 5916 928 470 36 686 3
11730	2 14463 6284 3
11731	2 14464 169 3
11732	2 14465 3
11733	2 755 14466 14126 3
11734	2 14467 1185 3
11735	2 14468 14469 3
11736	2 6525 7914 3
11737	2 1561 714 3
11738	2 10512 8925 14470 3
11739	2 14471 14472 3
11740	2 646 14473 14474 3
11741	2 11669 86 3
11742	2 5 1151 4 2048 152 3
11743	2 14475 66 535 3
11744	2 2209 2786 9899 6263 3
11745	2 14476 3
11746	2 14477 3
11747	2 5 13438 14478 4 335 11 3152 3
11748	2 14479 14480 3
11749	2 2330 18 536 6 817 4 10 159 3
11750	2 14481 466 3
11751	2 14482 3
11752	2 14483 182 3
11753	2 347 14484 3
11754	2 455 14485 1014 3
11755	2 899 14487 3
11756	2 469 219 1780 3
11757	2 86 4 14488 3
11758	2 14489 3
11759	2 14490 86 3
11760	2 182 14491 14492 3
11761	2 705 9561 3
11762	2 14493 14494 3
11763	2 10448 14495 3
11764	2 14496 3
11765	2 14497 14498 408 255 2764 14499 3
11766	2 14500 14501 582 3
11767	2 7632 14502 1817 3
11768	2 14503 2032 3
11769	2 14504 3
11770	2 723 348 14505 1732 3
11771	2 14506 8111 3
11772	2 73 4 6458 3
11773	2 3050 14507 3
11774	2 4216 189 14508 3
11775	2 8440 6775 3
11776	2 182 8719 14509 226 3
11777	2 14510 14511 1457 3
11778	2 1456 4 14512 3
11779	2 553 71 14513 14514 3
11780	2 14515 2375 3
11781	2 14517 3
11782	2 2847 366 3
11783	2 14518 348 14519 3
11784	2 14520 3
11785	2 14521 66 945 3
11786	2 772 14523 3366 3
11787	2 2503 1229 3
11788	2 127 14524 3
11789	2 862 14525 14526 3
11790	2 14527 116 200 226 3
11791	2 9651 928 36 686 3
11792	2 486 14528 3
11793	2 14529 2692 3
11794	2 1734 11782 3
11795	2 14530 3
11796	2 2239 5760 3
11797	2 5288 945 3
11798	2 5 14531 3
11799	2 14532 935 660 3
11800	2 6705 6062 14533 66 4503 3
11801	2 186 10029 66 3249 3
11802	2 323 2529 14534 14535 3
11803	2 14536 14537 14538 3
11804	2 6044 1172 3
11805	2 143 18 307 9738 14539 3
11806	2 14540 603 3
11807	2 14542 3583 3
11808	2 13098 11236 3
11809	2 14543 3
11810	2 14544 188 3
11811	2 13477 14545 7361 3
11812	2 14546 3
11813	2 439 42 3
11814	2 14547 11793 3
11815	2 14548 3
11816	2 14549 2495 3
11817	2 2391 66 1853 3
11818	2 14551 14552 3
11819	2 1113 14553 3
11820	2 14554 58 1822 3
11821	2 26 13155 738 3
11822	2 14555 14556 14557 3
11823	2 182 14558 14559 3
11824	2 14560 1069 3
11825	2 14561 12856 3
11826	2 164 14562 3
11827	2 4147 6603 135 11 353 14563 3
11828	2 11249 644 14564 14565 3
11829	2 14566 58 3
11830	2 27 14567 3
11831	2 14568 175 60 118 3
11832	2 6773 14569 327 3
11833	2 14570 3
11834	2 2289 11285 3
11835	2 5752 14571 3
11836	2 6369 4906 3
11837	2 9155 14572 3
11838	2 14573 4146 106 959 224 1532 26 967 3
11839	2 14574 14575 232 3
11840	2 10592 14576 4506 3
11841	2 905 14577 1632 3
11842	2 14578 14579 3
11843	2 213 8403 4 1857 3
11844	2 39 9163 14580 4 1581 3
11845	2 14581 3
11846	2 14582 634 3
11847	2 14583 368 313 3
11848	2 14584 3
11849	2 1926 3042 106 3
11850	2 568 43 8374 226 3
11851	2 14585 73 9369 3
11852	2 30 4 26 10614 6526 14586 3
11853	2 14587 3
11854	2 14588 3
11855	2 14589 3
11856	2 14590 2986 244 3
11857	2 9747 280 3
11858	2 11075 226 14591 3
11859	2 14592 3
11860	2 14593 3
11861	2 415 14594 3
11862	2 11588 14595 3
11863	2 2502 12037 3
11864	2 14596 532 3
11865	2 359 85 3
11866	2 14597 4283 73 3
11867	2 291 782 62 9993 60 3
11868	2 14598 6950 3
11869	2 14599 4777 3
11870	2 14601 2973 121 14602 3
11871	2 9577 1832 3
11872	2 1838 14603 13 14604 3
11873	2 14605 3
11874	2 4612 14606 3
11875	2 8237 654 3
11876	2 1603 681 87 3
11877	2 14607 146 3
11878	2 14608 86 2597 3
11879	2 73 4 2590 3
11880	2 14610 14611 3
11881	2 331 14612 3
11882	2 14613 14614 3
11883	2 14615 6605 3
11884	2 14616 3
11885	2 14617 143 12936 3
11886	2 1162 7361 3
11887	2 73 4 14618 4251 216 1055 66 1184 3
11888	2 14619 3
11889	2 14620 2286 3
11890	2 11896 2232 3
11891	2 3037 66 1627 3
11892	2 14621 86 3
11893	2 14622 14623 3
11894	2 14624 87 3
11895	2 1113 14625 210 3
11896	2 14626 9830 438 14627 3
11897	2 14628 427 327 3
11898	2 267 6017 66 1438 3
11899	2 12648 542 493 3
11900	2 1377 14629 3
11901	2 14630 14631 58 14632 3
11902	2 14633 14634 3
11903	2 164 1968 3
11904	2 14636 182 3
11905	2 14637 14638 3
11906	2 14639 6260 3
11907	2 681 86 8475 3
11908	2 14640 4982 3
11909	2 14641 3
11910	2 589 827 3
11911	2 14642 66 1732 3
11912	2 696 136 14643 3
11913	2 14644 86 2952 3
11914	2 14645 14646 182 3
11915	2 1491 14647 3
11916	2 14648 14649 268 3
11917	2 14650 259 3
11918	2 14651 3
11919	2 14652 14653 3
11920	2 14655 14656 3
11921	2 5 6321 14657 3
11922	2 3272 86 6462 3
11923	2 3905 14658 10685 3
11924	2 14659 252 3
11925	2 14660 3
11926	2 14661 3
11927	2 14662 3
11928	2 14663 501 2123 3
11929	2 14664 630 368 313 3
11930	2 14665 4722 918 3
11931	2 14666 291 1881 3
11932	2 9332 561 586 232 3
11933	2 265 1163 3
11934	2 14667 630 542 493 3
11935	2 14668 3
11936	2 14669 14670 14671 3
11937	2 165 790 1084 3
11938	2 14672 3
11939	2 4432 12167 3
11940	2 14673 3
11941	2 146 1622 4 8373 3
11942	2 14674 3
11943	2 323 3760 3
11944	2 323 12058 1185 3
11945	2 4055 7371 3
11946	2 6648 1440 14675 79 3
11947	2 14676 14677 3
11948	2 14678 14679 5907 6865 3
11949	2 14680 14681 3
11950	2 154 8391 3
11951	2 6525 6061 14682 3
11952	2 6222 6571 182 3
11953	2 14683 984 3
11954	2 137 4 6926 11 14684 13012 3
11955	2 6043 521 11387 3
11956	2 904 918 4 14685 3
11957	2 1702 14686 3
11958	2 14687 14688 3
11959	2 11445 86 3
11960	2 14689 14690 3
11961	2 801 86 8475 3
11962	2 14691 10944 10945 182 3
11963	2 1453 16 14692 99 6213 3
11964	2 30 4 1632 735 3396 3
11965	2 13518 12046 3
11966	2 146 14693 3
11967	2 6571 14694 14695 3
11968	2 1785 66 1185 3
11969	2 14696 252 3
11970	2 574 2775 3904 3
11971	2 14697 66 4503 3
11972	2 14698 3637 182 3
11973	2 3028 66 7599 3
11974	2 14699 1011 3
11975	2 14701 935 660 3
11976	2 14702 502 3
11977	2 4179 14703 3
11978	2 14704 541 3
11979	2 14705 1479 14706 697 3
11980	2 95 3130 10 205 3
11981	2 14707 14708 3
11982	2 30 4 14709 13011 11127 3
11983	2 14710 88 14711 14712 3
11984	2 14713 292 5907 6865 3
11985	2 716 1744 106 3
11986	2 14714 14715 3
11987	2 14716 3
11988	2 683 14717 171 3
11989	2 1788 86 3
11990	2 14718 66 3249 3
11991	2 14719 3
11992	2 13191 66 501 3
11993	2 14720 9160 3
11994	2 960 19 182 3
11995	2 14721 3
11996	2 14722 14723 3
11997	2 14724 14725 3
11998	2 1513 14726 3
11999	2 14727 2711 3
12000	2 554 14728 3
12001	2 14729 541 3
12002	2 1094 14730 14731 14732 3
12003	2 93 14733 3
12004	2 11472 14734 3
12005	2 14735 1335 3
12006	2 1220 14736 3
12007	2 5537 14738 3
12008	2 84 14739 3
12009	2 14740 953 3
12010	2 939 1351 3
12011	2 280 4 14741 3
12012	2 14742 86 844 3
12013	2 2113 12638 3
12014	2 14743 1627 3
12015	2 165 561 14744 3
12016	2 2739 4313 14745 3
12017	2 600 14746 3
12018	2 14747 3
12019	2 1233 95 4 10 19 112 3
12020	2 14748 3124 3125 3
12021	2 1506 14749 962 3
12022	2 14750 232 3
12023	2 13707 3425 12477 6080 3
12024	2 14751 3
12025	2 186 14752 86 2597 3
12026	2 14753 14754 14755 3
12027	2 11793 232 71 14756 3
12028	2 14757 3
12029	2 11218 1532 1104 1082 3
12030	2 2796 14758 3
12031	2 14759 3
12032	2 905 27 10253 26 9997 3
12033	2 387 683 3
12034	2 870 14760 3
12035	2 1168 913 3
12036	2 14761 3
12037	2 14762 630 3
12038	2 2513 14763 3
12039	2 890 4697 3
12040	2 14765 14766 501 3826 3
12041	2 4143 14767 3
12042	2 14768 11285 3
12043	2 305 66 945 3
12044	2 715 469 86 3
12045	2 525 7876 1968 3
12046	2 14769 3
12047	2 14770 14771 1270 3
12048	2 910 2451 1235 1648 3
12049	2 2232 14772 3
12050	2 143 14773 3
12051	2 14774 66 1896 3
12052	2 321 14775 3
12053	2 3250 1020 14776 3
12054	2 14777 66 1627 3
12055	2 723 630 14778 3
12056	2 8747 14780 182 3
12057	2 14782 3
12058	2 24 4 6571 60 3
12059	2 14783 3
12060	2 14784 347 3
12061	2 14785 14786 3
12062	2 14787 14788 14789 3
12063	2 14790 1817 3
12064	2 11996 6518 3
12065	2 14791 3
12066	2 86 4 14792 210 3
12067	2 14793 1412 542 493 3
12068	2 46 14794 3
12069	2 4031 12265 3
12070	2 5 2462 11514 3
12071	2 7109 6062 711 3
12072	2 14795 9887 6178 3
12073	2 14796 3
12074	2 14797 14798 14799 3
12075	2 14800 3
12076	2 14801 3
12077	2 512 415 3
12078	2 1228 14802 3
12079	2 14803 3
12080	2 14804 3
12081	2 14805 630 541 3
12082	2 9900 3
12083	2 260 14806 3
12084	2 823 8840 3
12085	2 86 4 14807 3
12086	2 5 264 1695 14808 114 3128 3
12087	2 14809 3
12088	2 14810 1436 1293 3
12089	2 10862 5701 4 4801 10889 3
12090	2 14811 6061 11404 6750 3
12091	2 14812 3
12092	2 248 14813 3
12093	2 14814 4503 3
12094	2 14817 6912 3
12095	2 14818 14819 3
12096	2 14820 66 1451 3
12097	2 14821 12217 3570 14822 14823 3
12098	2 10757 634 3
12099	2 14824 3
12100	2 27 636 855 3
12101	2 14825 370 106 3
12102	2 14826 738 3
12103	2 14827 1853 3
12104	2 14828 11782 3
12105	2 9045 14829 3
12106	2 14830 3
12107	2 10530 11 14831 3
12108	2 12127 14832 3
12109	2 1325 14833 4655 3
12110	2 9676 66 14834 3
12111	2 14835 14836 3
12112	2 14837 14838 3
12113	2 137 4 14839 66 1832 3
12114	2 14840 66 4242 3
12115	2 14841 8807 3
12116	2 8490 285 1008 3
12117	2 272 3840 117 3
12118	2 11896 66 2232 3
12119	2 10114 3265 3
12120	2 14842 14843 2495 3
12121	2 542 493 14844 3
12122	2 11996 2620 3
12123	2 6770 14846 2518 14847 1370 14848 3
12124	2 14849 3
12125	2 86 4 7728 1012 3
12126	2 292 1521 3
12127	2 4432 14850 3
12128	2 14851 2091 3
12129	2 14852 14853 14854 3
12130	2 6923 14855 3
12131	2 14856 8808 3
12132	2 14857 466 2123 3
12133	2 14858 73 10569 344 3
12134	2 4724 8084 14859 5 44 14860 3
12135	2 14861 3
12136	2 14862 10542 3
12137	2 423 441 14863 3
12138	2 14864 14865 14866 3
12139	2 5 905 423 429 3
12140	2 611 1077 4000 3
12141	2 14867 14868 268 3
12142	2 14870 3
12143	2 10760 14871 3
12144	2 14872 14873 3
12145	2 14874 875 3
12146	2 14875 2925 3
12147	2 852 3083 3
12148	2 14876 3
12149	2 3442 4 10 14877 3
12150	2 86 4 5740 344 3
12151	2 14878 8925 1266 14879 3
12152	2 1305 4 10878 3
12153	2 6356 14880 3
12154	2 1253 66 1817 3
12155	2 152 14881 3
12156	2 1558 5853 129 3
12157	2 3028 66 1627 3
12158	2 5267 1904 3
12159	2 3665 14882 3
12160	2 14883 244 121 11577 3
12161	2 14884 14885 3
12162	2 14886 2570 925 3
12163	2 1907 630 3
12164	2 1220 4 14887 3
12165	2 698 66 9525 3
12166	2 14890 3
12167	2 2978 4422 3
12168	2 14891 86 3
12169	2 1037 1791 3
12170	2 14892 9922 3
12171	2 14893 3
12172	2 14894 14895 3
12173	2 12037 14896 3
12174	2 14897 1729 182 3
12175	2 14898 3
12176	2 14899 4 386 394 3
12177	2 14900 2885 542 493 3
12178	2 14901 12046 3
12179	2 14902 244 14903 3
12180	2 14904 9525 3826 3
12181	2 14905 10359 466 3
12182	2 14906 13173 3
12183	2 754 14907 14908 14909 3
12184	2 14910 3
12185	2 326 66 6775 3
12186	2 12058 1185 3
12187	2 278 14911 3
12188	2 14912 14913 3
12189	2 244 14914 121 308 11562 3
12190	2 14915 14916 14917 3
12191	2 14918 3
12192	2 14919 14920 3
12193	2 14921 3
12194	2 14922 314 3
12195	2 5867 14923 3
12196	2 14924 14925 3
12197	2 14926 14927 3
12198	2 14928 10824 3
12199	2 72 1774 3
12200	2 14929 14930 3
12201	2 14931 7599 3
12202	2 200 4 14932 3
12203	2 8001 635 3
12204	2 14933 3
12205	2 14934 3
12206	2 14935 3
12207	2 14936 630 182 3
12208	2 14937 2223 3
12209	2 14938 14939 4 116 200 226 3
12210	2 14940 368 313 3
12211	2 8962 1172 3
12212	2 14941 1527 3
12213	2 2503 14942 3325 1569 118 3
12214	2 1143 72 1092 36 3
12215	2 14943 14944 3
12216	2 14600 473 368 313 3
12217	2 14945 3335 14946 3
12218	2 14947 773 96 3
12219	2 14948 11334 3
12220	2 14949 3
12221	2 14950 14951 303 3
12222	2 14952 14953 60 3
12223	2 10646 42 3
12224	2 949 8625 131 8830 3
12225	2 9012 198 3
12226	2 279 14954 323 532 3
12227	2 2971 14955 306 3
12228	2 14956 3
12229	2 1261 6125 4404 3
12230	2 7593 10359 1817 3
12231	2 14957 14958 3
12232	2 8837 66 5757 3
12233	2 14959 3
12234	2 182 6972 14960 3
12235	2 12372 86 3
12236	2 1265 875 10021 3
12237	2 348 423 66 2902 3
12238	2 11642 4 2798 3
12239	2 4808 232 14961 3
12240	2 14962 3
12241	2 182 14963 14964 3
12242	2 2318 14965 3
12243	2 14966 10232 3
12244	2 11588 14967 3
12245	2 14968 19 542 493 3
12246	2 14969 3
12247	2 70 10450 3
12248	2 12127 14970 3
12249	2 11122 10359 728 3
12250	2 2495 14971 3
12251	2 14972 3
12252	2 2517 10616 3
12253	2 3028 66 171 3
12254	2 14973 1857 3
12255	2 182 14974 14975 14976 3
12256	2 11122 86 3
12257	2 554 93 14977 1763 3
12258	2 14978 13 14979 3
12259	2 267 1472 62 60 3
12260	2 14980 3
12261	2 137 4 10 1228 54 3
12262	2 7244 14981 3
